Year,Category,Hospitals,Other Institutions,Physicians,Other Professionals ,Drugs,Capital,Public Health,Administration,Other Health Spending,Total,Shorthand,Legend,Province,Province Code
1999,F.3.13.1: Expenditure by year,67.71545621,3.01937774,14.47825896,1.915066436,1.318672668,23.34685659,4.531822099,9.533875688,21.51905868,147.3784451,F.3.13.1,Territorial government health expenditure by use of funds in millions of current dollars; Nunavut; 1974-1975 to 2018-2019,Nunavut,Nun.
2009,D.2.5.2: Percentage by year,3.984324207,13.96774274,1.680545033,29.54300162,38.77990388,2.519270595,0,6.29575872,3.229453196,100,D.2.5.2,Percentage distribution of Private-sector health expenditure by use of funds; Quebec; 1975 to 2018,Quebec,Que.
2010,D.2.5.2: Percentage by year,3.676342524,13.57539374,0.79161875,28.8002225,40.48886865,2.750349455,0,6.021042603,3.896161774,100,D.2.5.2,Percentage distribution of Private-sector health expenditure by use of funds; Quebec; 1975 to 2018,Quebec,Que.
2011,D.2.5.2: Percentage by year,3.676901556,14.3664127,0.724966064,27.92467038,39.25340013,3.067634219,0,6.029619193,4.956395763,100,D.2.5.2,Percentage distribution of Private-sector health expenditure by use of funds; Quebec; 1975 to 2018,Quebec,Que.
2012,D.2.5.2: Percentage by year,3.59886072,14.8525439,1.147697987,26.98938881,39.57469659,4.307644701,0,5.813682512,3.715484781,100,D.2.5.2,Percentage distribution of Private-sector health expenditure by use of funds; Quebec; 1975 to 2018,Quebec,Que.
2013,D.2.5.2: Percentage by year,3.62966938,15.74284253,1.134833127,28.67855889,39.93953143,1.622962484,0,5.521326832,3.730275326,100,D.2.5.2,Percentage distribution of Private-sector health expenditure by use of funds; Quebec; 1975 to 2018,Quebec,Que.
2014,D.2.5.2: Percentage by year,3.599665312,16.41444818,1.561108373,27.70488351,38.95620787,2.565563621,0,5.225681844,3.972441285,100,D.2.5.2,Percentage distribution of Private-sector health expenditure by use of funds; Quebec; 1975 to 2018,Quebec,Que.
2015,D.2.5.2: Percentage by year,3.674113664,17.64269703,1.257409263,27.83620562,39.87737692,0.808268032,0,4.538196134,4.36573334,100,D.2.5.2,Percentage distribution of Private-sector health expenditure by use of funds; Quebec; 1975 to 2018,Quebec,Que.
2016,D.2.5.2: Percentage by year,3.400095789,17.20805903,1.327280706,28.77292828,37.19928029,1.758614757,0,5.30061121,5.033129942,100,D.2.5.2,Percentage distribution of Private-sector health expenditure by use of funds; Quebec; 1975 to 2018,Quebec,Que.
2017,D.2.5.2: Percentage by year,3.318003541,17.69260217,1.277833551,28.59773349,36.65409401,2.118637464,0,5.263006117,5.078089667,100,D.2.5.2,Percentage distribution of Private-sector health expenditure by use of funds; Quebec; 1975 to 2018,Quebec,Que.
2018,D.2.5.2: Percentage by year,3.220147318,18.18872895,1.25630403,28.11641395,35.81022651,3.252624676,0,5.088393668,5.067160894,100,D.2.5.2,Percentage distribution of Private-sector health expenditure by use of funds; Quebec; 1975 to 2018,Quebec,Que.
1975,D.2.5.3: Expenditure by year,14.58413372,8.462152844,0.671745314,36.55183392,38.43140535,5.999114184,0,2.393905096,5.939744346,113.0340348,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1976,D.2.5.3: Expenditure by year,17.34720055,9.277499087,0.742379107,42.16689746,38.04225828,2.725503236,0,2.358019849,5.37446085,118.0342184,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1977,D.2.5.3: Expenditure by year,17.41852137,8.477984961,0.757939008,47.10645724,37.53873618,0.191692263,0,2.936984194,5.721756936,120.1500722,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1978,D.2.5.3: Expenditure by year,20.49904328,10.19269113,0.849238554,51.94756465,33.02012138,9.060403153,0,2.970713893,2.383758511,130.9235345,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1979,D.2.5.3: Expenditure by year,24.93304275,13.97817253,0.868546719,55.16998108,34.15154245,3.824361445,0,3.782326825,2.713240201,139.421214,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1980,D.2.5.3: Expenditure by year,30.67650223,18.99246965,0.971241692,61.270299,32.52083605,15.46319348,0,4.078110872,3.390563799,167.3632168,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1981,D.2.5.3: Expenditure by year,37.49451144,23.25028388,0.965303516,68.8737326,56.87913553,16.75289281,0,5.262752998,3.887428618,213.3660414,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1982,D.2.5.3: Expenditure by year,43.29160137,28.05059513,1.714807637,82.30029459,64.39575832,4.31855109,0,4.531003672,3.727476502,232.3300883,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1983,D.2.5.3: Expenditure by year,48.49645231,32.5555358,1.957658938,88.97017311,68.25700015,0,0,4.529870705,4.107559943,248.874251,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1984,D.2.5.3: Expenditure by year,56.96786651,33.36011577,1.824401441,95.017452,78.04720192,0,0,5.90705899,4.482056611,275.6061532,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1985,D.2.5.3: Expenditure by year,60.80574859,34.37222366,1.93003133,107.6829605,85.97437557,12.22841945,0,7.59479272,5.111085463,315.6996373,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1986,D.2.5.3: Expenditure by year,76.77938512,36.95910899,1.904197948,118.5537227,107.9207392,12.55562373,0,9.770386835,6.149656743,370.5928212,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1987,D.2.5.3: Expenditure by year,77.00920035,38.9401488,2.130854441,129.5715689,113.4201354,11.15246404,0,8.606913088,7.249488587,388.0807736,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1988,D.2.5.3: Expenditure by year,74.50007069,43.27879831,2.161710067,142.9936136,130.1753589,3.27970432,0,11.73731996,8.721752663,416.8483285,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1989,D.2.5.3: Expenditure by year,75.89517907,46.40862847,2.182663678,157.1040083,148.2600937,3.134830824,0,15.93074843,10.29507713,459.2112296,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1990,D.2.5.3: Expenditure by year,90.67978798,53.1249411,2.191215264,163.7079269,158.0706997,3.013229107,0,16.78569522,11.77354572,499.347041,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1991,D.2.5.3: Expenditure by year,97.92736199,55.25051291,2.19191896,174.7476928,176.0654166,4.590099382,0,16.91064285,12.94569598,540.6293415,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1992,D.2.5.3: Expenditure by year,106.9360452,59.46257738,2.194288126,181.1646159,188.749806,4.194591473,0,22.16131676,17.79583849,582.6590793,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1993,D.2.5.3: Expenditure by year,112.2823367,61.11748353,2.446046418,190.7460807,206.1994665,4.156585704,0,26.13344639,18.07726174,621.1587077,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1994,D.2.5.3: Expenditure by year,103.5621871,73.18769377,2.7823623,199.3847139,213.0111292,5.899838835,0,30.8629818,18.36313032,647.0540373,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1995,D.2.5.3: Expenditure by year,69.29644229,79.46616486,2.801315453,206.7934451,229.2258205,2.598843202,0,36.77844089,19.02362196,645.9840942,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1996,D.2.5.3: Expenditure by year,55.15565113,81.72060093,3.472836508,214.4068879,236.8725447,4.890410806,0,37.85953103,18.02920828,652.4076713,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1997,D.2.5.3: Expenditure by year,46.57697708,85.09837558,5.85404591,234.9340927,249.5291843,4.093044054,0,37.82336449,20.11607737,684.0251616,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1998,D.2.5.3: Expenditure by year,44.23224873,88.47608289,3.118322943,232.0230627,254.5628514,7.579523663,0,33.52680321,28.74076443,692.25966,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1999,D.2.5.3: Expenditure by year,43.37320076,94.142202,4.701449127,269.9203114,286.7715038,10.2958936,0,26.04546798,31.7126022,766.9626308,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2000,D.2.5.3: Expenditure by year,45.58787012,100.0539643,9.560130863,267.5475327,306.9547676,10.92832446,0,36.23453312,34.27619685,811.14332,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2001,D.2.5.3: Expenditure by year,49.27503958,106.0796669,3.593130449,302.9190257,327.2755338,12.35637739,0,58.13694868,35.54684106,895.1825636,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2002,D.2.5.3: Expenditure by year,46.58682106,113.4253689,7.651449251,307.314664,356.7608639,19.07129508,0,71.82644947,36.50061092,959.1375226,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2003,D.2.5.3: Expenditure by year,46.22672619,120.6909111,6.52820597,329.9416732,376.5278678,17.93269635,0,85.39848554,40.34927222,1023.595838,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2004,D.2.5.3: Expenditure by year,48.80004084,131.8953986,6.225857678,310.9228938,408.1394842,16.22734927,0,84.72125634,37.99178028,1044.924061,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2005,D.2.5.3: Expenditure by year,50.62063546,145.0626303,8.761938944,354.6911865,434.8217506,14.2536872,0,78.75065573,40.64853118,1127.611016,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2006,D.2.5.3: Expenditure by year,51.79795286,155.889969,8.655961649,370.4597542,464.5550596,17.92482658,0,81.60269843,42.6546494,1193.540872,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2007,D.2.5.3: Expenditure by year,52.23344728,166.9402279,10.40503145,373.8358315,488.8455483,29.45635987,0,80.47498326,40.70951009,1242.90094,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2008,D.2.5.3: Expenditure by year,53.32977241,178.6028851,12.17523305,410.4918822,506.4181697,27.50755524,0,91.500272,41.78550543,1321.811275,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2009,D.2.5.3: Expenditure by year,54.68409398,191.7046197,23.06516181,405.4720934,532.2468249,34.57651105,0,86.40809423,44.32363254,1372.481032,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2010,D.2.5.3: Expenditure by year,55.7641621,205.9167372,12.00757438,436.8527322,614.1505642,41.71834693,0,91.32946497,59.09846413,1516.838046,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2011,D.2.5.3: Expenditure by year,56.78078997,221.8542569,11.19533531,431.2285275,606.1731691,47.37213973,0,93.11278419,76.53946198,1544.256465,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2012,D.2.5.3: Expenditure by year,57.82702196,238.6528541,18.44137961,433.6694583,635.8920299,69.21586692,0,93.41510339,59.70095448,1606.814669,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2013,D.2.5.3: Expenditure by year,59.12880082,256.4573527,18.48689643,467.1854703,650.6313253,26.43872358,0,89.94467549,60.76771289,1629.040957,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2014,D.2.5.3: Expenditure by year,60.51719556,275.9579806,26.24519017,465.7715949,654.9276796,43.13198643,0,87.85361491,66.78426611,1681.189508,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2015,D.2.5.3: Expenditure by year,61.98892609,297.6641286,21.2147628,469.6470089,672.8032926,13.63693992,0,76.56755627,73.65779779,1687.180413,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2016,D.2.5.3: Expenditure by year,63.31276634,320.4291549,24.71513111,535.7771657,692.6832321,32.74694952,0,98.7020307,93.72129484,1862.087725,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2017,D.2.5.3: Expenditure by year,64.76417397,345.3422369,24.94205729,558.1997018,715.4519554,41.3537248,0,102.7287161,99.11932843,1951.901895,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
2018,D.2.5.3: Expenditure by year,66.31201039,374.5577653,25.87088033,578.9970924,737.4346196,66.98081176,0,104.7845271,104.3472838,2059.284991,D.2.5.3,Private-sector per capita health expenditure by use of funds in current dollars; Quebec; 1975 to 2018,Quebec,Que.
1975,D.2.1.1: Expenditure by year,3.511,3.366,0.082314821,10.86701809,39.42185433,6.69E-05,0,1.123754363,0.980064557,59.35207306,D.2.1.1,Private-sector health expenditure by use of funds in millions of current dollars; Newfoundland and Labrador; 1975 to 2018,Newfoundland and Labrador,N.L.
1976,D.2.1.1: Expenditure by year,4.461,4.443,0.100939589,11.76454659,63.87667788,0.000303302,0,1.24639319,0.980499825,86.87336038,D.2.1.1,Private-sector health expenditure by use of funds in millions of current dollars; Newfoundland and Labrador; 1975 to 2018,Newfoundland and Labrador,N.L.
1977,D.2.1.1: Expenditure by year,5.271,6.558,0.086804721,14.49096745,92.7389983,0.000145922,0,1.475145046,1.154509715,121.7755711,D.2.1.1,Private-sector health expenditure by use of funds in millions of current dollars; Newfoundland and Labrador; 1975 to 2018,Newfoundland and Labrador,N.L.
1978,D.2.1.1: Expenditure by year,7.603,9.232,0.183420703,16.81938335,108.160967,1.009475511,0,1.957872346,1.316258644,146.2823776,D.2.1.1,Private-sector health expenditure by use of funds in millions of current dollars; Newfoundland and Labrador; 1975 to 2018,Newfoundland and Labrador,N.L.
1979,D.2.1.1: Expenditure by year,8.896,12.063,0.348050345,24.01519218,115.5353669,2.050934025,0,0.300073727,1.215284464,164.4239016,D.2.1.1,Private-sector health expenditure by use of funds in millions of current dollars; Newfoundland and Labrador; 1975 to 2018,Newfoundland and Labrador,N.L.
1980,D.2.1.1: Expenditure by year,10.007,17.897,0.356531266,25.83814395,121.7849653,0.000235463,0,1.159415298,1.581098791,178.6243901,D.2.1.1,Private-sector health expenditure by use of funds in millions of current dollars; Newfoundland and Labrador; 1975 to 2018,Newfoundland and Labrador,N.L.
1981,D.2.1.1: Expenditure by year,11.16,19.151,0.352373952,25.10146269,148.4830228,1.919760885,0,2.939852745,1.709016904,210.81649,D.2.1.1,Private-sector health expenditure by use of funds in millions of current dollars; Newfoundland and Labrador; 1975 to 2018,Newfoundland and Labrador,N.L.
1982,D.2.1.1: Expenditure by year,13.907,18.637,0.309304177,26.60586646,154.4132858,5.14E-05,0,2.748501383,1.812164119,218.4331734,D.2.1.1,Private-sector health expenditure by use of funds in millions of current dollars; Newfoundland and Labrador; 1975 to 2018,Newfoundland and Labrador,N.L.
1983,D.2.1.1: Expenditure by year,15.24,18.238,0.412738154,28.47124199,153.9700383,12.79421924,0,3.873125524,1.738102628,234.7374658,D.2.1.1,Private-sector health expenditure by use of funds in millions of current dollars; Newfoundland and Labrador; 1975 to 2018,Newfoundland and Labrador,N.L.
1984,D.2.1.1: Expenditure by year,15.642,17.207,0.664671395,32.8647388,107.9315898,10.70522912,0,5.007317234,1.788456199,191.8110025,D.2.1.1,Private-sector health expenditure by use of funds in millions of current dollars; Newfoundland and Labrador; 1975 to 2018,Newfoundland and Labrador,N.L.
